,title,year,director,screenwriter,actors,type,summary,runtime,pubtime,country,language,scoreNum,score,star5,star4,star3,star2,star1,smallCommentNum,longCommentNum,posterurl
209,一九四四 1944,2015,埃尔莫·纽加农,里奥·古拿斯,卡斯帕·威尔伯格/克里斯蒂安·乌克斯库拉/麦肯·施密特/格特·劳塞/亨德里克·图姆佩勒/卡尔·安德烈亚斯·卡梅特/亨里克·卡尔梅特/帕努·欧加/普瑞特·斯川伯格/普瑞特·派厄斯/马特·派厄斯/克瑞斯托·维丁/贾克·普林特斯/马格努斯·马里乌森/迈特·马姆斯登/托努·欧加/瑟珀·西曼/安妮·里曼,剧情/历史/战争,,100分钟,2015-02-08(柏林电影节)/2015-02-20(爱沙尼亚), 爱沙尼亚 / 芬兰, 爱沙尼亚语 / 俄语 / 德语,12364.0,8.1,28.9%,51.0%,18.3%,1.3%,0.4%,2592,58.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2331600466.jpg
210,蜡笔小新：我的搬家物语 仙人掌大袭击 映画クレヨンしんちゃん オラの引越し物語 サボテン大襲撃,2015,桥本昌和,上野贵美子,矢岛晶子/楢桥美纪/藤原启治/兴梠里美/真柴摩利/林玉绪/一龙斋贞友/佐藤智惠/纳谷六朗/七绪春日/富泽美智惠/三石琴乃/玉川纱己子/铃木玲子/高山南/根谷美智子/伊藤静/阪口大助/大本真基子/大友龙三郎/上田祐司/胜杏里/宫泽正/木村雅史 /伊东美弥子/指原莉乃/坂本真绫/浪川大辅/堀内贤雄/平田广明,动画,新的一年，小新一家决定离开生活了多年的地方，举家前往墨西哥。在新的国度，小新一家遇到了很多新奇的人和事，同时也遭遇到了仙人掌怪物的袭击，小新不得不肩负起了保卫家人的重担。,104分钟,2015-04-18(日本), 日本, 日语,7035.0,7.9,27.1%,44.1%,25.5%,2.7%,0.6%,1278,7.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2230985905.jpg
211,二十 스물,2015,李炳宪,李炳宪,金宇彬/李俊昊/姜河那/郑素敏/李侑菲/闵孝琳/郑珠妍,剧情/喜剧,该片讲述的是三个二十岁的小伙儿青春年少的故事，金宇彬饰演的是一个不善处理异性关系、冲动热血、游手好闲的家伙。,115分钟,2015-03-25(韩国), 韩国, 韩语,25989.0,6.9,11.4%,34.2%,44.1%,9.0%,1.3%,5958,74.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2229383316.jpg
212,绝命海拔 Everest,2015,巴塔萨·科马库,威廉姆·尼克尔森/西蒙·博福伊,杰森·克拉克/乔什·布洛林/约翰·浩克斯/罗宾·怀特/艾米丽·沃森/迈克尔·凯利/凯拉·奈特莉/萨姆·沃辛顿/杰克·吉伦哈尔/克莱夫·斯坦登/伊丽莎白·德比茨基/米娅·高斯/马丁·亨德森/凡妮莎·柯比/汤姆·古德曼-希尔/森尚子,剧情/传记/冒险,友善谨慎的新西兰领队罗布·霍尔（杰森·克拉科 Jason Clarke 饰），他的队伍名为“冒险顾问”；而斯科特·费雪（杰克·吉伦哈尔 Jake Gyllenhaal 饰）则风趣搞怪，他带领来自西雅图的“疯狂山脉”登山队。他们相互竞争，又彼此帮助。,120分钟,2015-11-03(中国大陆)/2015-09-02(威尼斯电影节)/2015-09-25(美国), 英国 / 美国 / 冰岛, 英语,54718.0,7.5,15.5%,46.5%,34.3%,3.2%,0.5%,14400,255.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2276208896.jpg
213,野马 Mustang,2015,蒂尼斯·艾葛温,蒂尼斯·艾葛温/艾丽斯·威诺古尔,艾贝尔克·佩克詹/布拉克·伊依特/艾丽特·伊斯詹/古内丝·森索伊/多嘉·泽伊内普·多古斯鲁/伊利亚达·阿克迪肯/波拉克·叶格特 Burak Yigit,剧情,初夏，在土耳其北部的一个村庄里，拉蕾和她的四个姐妹走在放学回家的路上，和男孩子们天真烂漫地打闹。然而这种行为却被当成了一桩不检点的丑闻，引发可怕的后果。家庭生活变成监狱，从此告别学校，而是为结婚做准备。五个姐妹都同样向往着自由，她们找到了一种突破这囚牢的方式。,97分钟,2015-05-19(戛纳电影节)/2015-06-17(法国), 土耳其 / 法国 / 卡塔尔 / 德国, 土耳其语,21871.0,7.9,22.3%,54.7%,21.4%,1.3%,0.4%,6289,113.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2243553554.jpg
214,鸡皮疙瘩 Goosebumps,2015,罗伯·莱特曼,达伦·莱姆克/斯科特·亚历山大/拉里·卡拉斯泽斯基/R·L·斯坦,杰克·布莱克/迪兰·明奈特/奥德娅·拉什/艾米·莱安/瑞恩·李/吉莉恩·贝尔/豪斯顿·塞奇/肯·马里诺/库梅尔·南贾尼/斯蒂文·克鲁格/卡兰·索尼/E·罗杰·米切尔/艾拉·瓦勒斯泰特/蒂莫西·西蒙斯/阿曼达·隆德,喜剧/奇幻/冒险,影片《鸡皮疙瘩》是根据R.L.斯坦的同名畅销丛书《鸡皮疙瘩》改编而来的。《鸡皮疙瘩》丛书是90后群体的一大童年记忆，故事中充斥黑暗恐怖的元素，同时超级反转的结局也让人印象深刻。电影不仅截取了书中的故事，更将作者R.L.斯坦融入情节之中。杰克·布莱克就将扮演丛书的作者斯坦。影片的故事讲述了迪兰·米内特饰演的邻居家男孩在一次偶然中，将斯坦书里奇幻而恐怖的生物带到了真实世界。为了避免这些数量巨大的恐怖怪物毁灭宁静的小镇，斯坦必须联合他的邻居和女儿进行殊死抵抗······,103分钟,2015-10-16(美国), 美国 / 澳大利亚, 英语,17912.0,6.3,6.1%,21.8%,55.0%,15.1%,2.1%,4398,27.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2254745692.jpg
215,女巫 The VVitch: A New-England Folktale,2015,罗伯特·艾格斯,罗伯特·艾格斯,安雅·泰勒-乔伊/拉尔夫·伊内森/凯特·迪基/哈维·斯克林肖/艾丽·格兰杰/卢卡斯·道森/朱利安·瑞钦斯/芭丝谢芭·加内特/莎拉·史蒂文森/丹尼尔·马力克,恐怖,故事发生在17世纪30年代的新英格兰，由于无法苟同教会的做法，虔诚的清教徒威廉（拉尔夫·尹爱森 Ralph Ineson 饰）遭到种植园的驱逐，被迫带着妻子凯瑟琳（凯特·迪基 Kate Dickie 饰）和一众儿女远迁来到一处荒芜所在。他们白手起家，历经艰辛，而尚在襁褓 中的儿子意外失踪则令一家人的心头蒙上挥之不去的阴影。天气恶劣，作物歉收，夫妻二人的关系陷入紧张，凯瑟琳心念下落不明的孩子，精神近于崩溃。在此期间，自感对孩子失踪负有主要责任的长女托马辛（安雅·泰勒-乔伊 Anya Taylor-Joy 饰）心情沉重，此后不久，大弟凯勒布（哈维·斯克林肖 Harvey Scrimshaw 饰）在丛林深处遭遇女巫，心智错乱。,92分钟,2015-10-12(伦敦电影节)/2016-02-19(美国), 美国 / 英国 / 加拿大 / 巴西, 英语,22988.0,6.9,11.3%,37.2%,40.2%,9.1%,2.2%,6417,106.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2301995564.jpg
216,时光尽头的恋人 The Age of Adaline,2015,李·托兰·克里格,J·迈尔斯·古德洛/Salvador Paskowitz,布蕾克·莱弗利/米希尔·赫伊斯曼/哈里森·福特/艾伦·伯斯汀/凯西·贝克/阿曼达·克鲁/琳达·博伊德/休·罗斯/理查德·哈蒙/富尔·切切里/安贾莉·杰/神奈川宏幸/皮特·J.加里/伊扎贝尔·皮尔斯/凯特·理查森,剧情/爱情/奇幻,1908年，阿戴琳（布蕾克·莱弗利 Blake Lively 饰）出生了，一晃眼27年过去，曾经那个哇哇啼哭的小婴儿已经长大成人，组建了属于自己的家庭，成为了一名母亲。然而，就在这人生中最幸福的时刻，一场意外的发生让阿戴琳徘徊在生死的边缘并最终幸运的死里逃生，然而，很快，阿戴琳就发现，自己的身体发生了某些奇妙的变化，她竟然不再变老，而是永远的停留在了27岁。,112分钟,2015-04-24(美国), 美国, 英语,45810.0,6.6,9.8%,27.1%,47.2%,13.5%,2.3%,13771,192.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2234995897.jpg
217,2015年中央电视台春节联欢晚会,2015,哈文,朱军/董卿/康辉/撒贝宁/李思思/毕福剑/朱迅/尼格买提·热合曼,朱军/董卿/康辉/撒贝宁/李思思/毕福剑/朱迅/尼格买提·热合曼,真人秀,,280分钟,2015-02-18(中国大陆), 中国大陆, 汉语普通话,8289.0,4.4,7.0%,6.3%,23.5%,25.4%,37.8%,2434,16.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2263270253.jpg
218,我是女王,2015,伊能静,王安安/顾奕/伊能静,宋慧乔/窦骁/陈乔恩/杨祐宁/邬君梅/姜武/郑元畅/秦昊/伊能静,剧情/爱情,安妮（宋慧乔 饰）、康蒂（陈乔恩 饰）和缇娜（邬君梅 饰）是结识多年的好姐妹，彼此之间感情十分要好。安妮和张毅（秦昊 饰）交往多年，然而，梅丽莎（伊能静 饰）的出现却让两人的爱情产生了裂痕，最终，张毅抛弃了安妮。,106分钟,2015-04-15(中国大陆), 中国大陆, 汉语普通话 / 英语,17763.0,4.2,3.2%,5.6%,22.8%,32.5%,35.8%,5872,153.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2235582204.jpg
219,狐妖小红娘剧场版：下沙,2015,王昕,小新,杨天翔/刘校妤/乔诗语,动画,根据古典小说记载，世上有人有妖，妖会与人相恋，妖寿命千万年，人的寿命有限，人死了，妖活着。人会投胎转世，但投胎以后，不记得上辈子的爱。妖如果痴情的话，就去找狐妖购买一项服务，让投胎转世的人，回忆起前世的爱。狐妖红娘这一个角色就这样诞生，作品主要讲述了以红娘为职业的狐妖...,134分钟,2015-12-11, 中国大陆, 汉语普通话,4806.0,8.5,41.6%,43.2%,13.3%,1.2%,0.7%,760,8.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2295069298.jpg
220,电击女孩 เมย์ไหน...ไฟแรงเฟร่อ,2015,查亚诺普·布恩帕拉科布,查亚诺普·布恩帕拉科布/Nottapon Boonprakob/汤萨蓬·逖提拿坎/瓦苏红·皮娅罗姆娜,苏卡达·顾珑希/提顶·玛哈由踏纳/朋抔·里拉塔纳卡邹/Narikun Ketprapakorn/Kanyawee Songmuang,剧情/喜剧,阿梅（Punpun Sutatta 饰）样貌平平个性内向成绩普通，是校园里幽灵般不起眼的存在，把她扔进人堆里，保准你再也找不出她来。这样的阿梅，内心里隐藏着一个令她万分苦恼的秘密，那就是她喜欢上了名为费姆（刁•他那博•利拉达那甲春 Tor Thanapob Leeratanakachorn 饰）的男生。,117分钟,2015-10-01(泰国), 泰国, 泰语,16081.0,7.7,20.3%,47.4%,29.0%,2.8%,0.4%,5321,46.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2266425241.jpg
221,躲藏 Hidden,2015,Matt Duffer/Ross Duffer,Matt Duffer/Ross Duffer,亚历山大·斯卡斯加德/安德丽娅·赖斯伯勒/艾米丽·阿琳·林德/希瑟·多克森/大卫·刘易斯/William Ainscough/Steven Elliot,惊悚/恐怖,不知曾几何时，世界上发生了前所未有的灾难。雷（亚历山大·斯卡斯加德 Alexander Skarsgård 饰）带着妻子克莱尔（安德丽亚·瑞斯波罗格 Andrea Riseborough 饰）以及年仅七岁的女儿佐伊（艾米丽·阿琳·林德 Emily Alyn Lind 饰）千辛万苦找到一个避难场所，那里有着充足的食物和能源，简直是可遇不可求的福地。三口人从此躲在地下，时间长达301天，正如雷所说，他们可能是地球上唯一的幸存者。“呼吸怪”是被禁止提及的词汇，它仿佛随时可能出现的恶魔，将一家人的避难所崔毁于一旦。,83分钟,2015-09-15(美国), 美国, 英语,9734.0,6.8,8.8%,35.2%,46.7%,7.8%,1.6%,2384,28.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2280765998.jpg
222,工作女郎 워킹걸,2015,郑凡植,郑凡植,曹如晶/李成敏/金太祐/金宝妍/罗美兰/金基天/赵在允/高庚杓,喜剧/情色,《工作女郎》由赵茹珍、Clara主演，是一部喜剧片，《上班女郎》是《我妻子的一切》制作团队的最新作品，讲述的是上班族女性们的浪漫爱情故事。该片由导演郑范识执导，在《上班女郎》中赵茹珍饰演的女白领宝姬被公司解雇之后，入股由Clara饰演的兰熙所开的成人用品商店，两人开始一起工作。公开的角色海报分别以天蓝色和粉红色为背景，也预示着两个人的性格截然不同。赵茹珍身穿白衬衣紧身裙，带着黑框眼镜，展现性感知性的一面。而Clara则长发动人，穿黑网袜的大长腿分外吸睛。,132分钟,2015-01-07(韩国), 韩国, 韩语,16326.0,6.5,8.2%,26.1%,50.3%,13.0%,2.4%,3374,25.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2215722769.jpg
223,红衣小女孩 紅衣小女孩,2015,程伟豪,简士耕,许玮甯/黄河/刘引商/张柏舟/林裔臻/杨家芸/陈亮彤/陈翎帆/黄诗棋/卜国耕/金美满,惊悚/恐怖,房产经纪人何志伟（黄河 饰）与奶奶（刘引商 饰）共同生活，他一心想要买属于自己的房子好跟交往5年的电台DJ女友怡君（许玮宁 饰）结婚，而怡君似乎还没有准备好。一天早上，阿伟发现奶奶离奇失踪了，通过门卫阿坤伯（张柏舟 饰）的帮忙，他发现奶奶疑似被一名诡异的红衣小女孩给带走了，这可能与山中传说有关，而危险正在步步靠近着自己。事故的几天后，失魂落魄的奶奶回来了，而阿伟却失踪了，无奈之下怡君开始了惊心动魄的找寻之旅，恐怖的真相也在接近着她。,93分钟,2015-11-27(中国台湾), 中国台湾, 汉语普通话 / 台语,9355.0,5.9,4.6%,15.3%,53.2%,22.5%,4.5%,2598,33.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2366463273.jpg
224,怒火保镖 Wild Card,2015,西蒙·韦斯特,威廉姆·高德曼,杰森·斯坦森/迈克尔·安格拉诺/多米尼克·加西亚-洛里多/霍普·戴维斯/米洛·文堤米利亚/马克斯·凯塞拉/斯坦利·图齐/杰森·亚历山大/索菲娅·维加拉/安·海切/弗朗索瓦·温琴泰利/克里斯·勃朗宁/马修·维利希/达文尼亚·麦克法登/迈克尔·帕帕约翰,剧情/动作/犯罪,故事的男主人公原是一名赌徒，戒毒后从事保镖的工作赚钱还债，对方敌人的时候他从不用枪，只是依靠自己的拳头和锋利的武器。在帮助一位遭受疯狂赌徒伤害的女性朋友复仇后，他陷入了更大的危险之中。,92分钟,2015-01-30(美国), 美国, 英语,11979.0,5.5,5.4%,12.5%,43.3%,30.1%,8.7%,2785,27.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2232111071.jpg
225,食梦者 バクマン。,2015,大根仁,小畑健/大场鸫,佐藤健/神木隆之介/小松菜奈/桐谷健太/新井浩文/皆川猿时/山田孝之/宫藤官九郎/中川雅也/染谷将太,喜剧,擅长画画的高中生真城最高（佐藤健 饰）有一天被头脑灵光的同学高木秋人（神木隆之介 饰）缠上。对方自称超级喜欢漫画，可却没有绘画才能，秋人希望和最高搭档进军漫画界。最高的叔叔川口太郎（宫藤官九郎 饰）曾是小有名气的漫画家，但因过劳和连载被砍最终英年早逝，这让青年深知这一行的残酷性。经不住秋人的怂恿，最高终于就范。两人选择自荐的方式将目标锁定在集英社旗下的殿堂级周刊《JUMP》上，并初步得到了编辑服部哲（山田孝之 饰）的认可。与此同时，天才高中生新妻英二（染谷将太 饰）横空出世，促使两个人不顾一切地要与之一较高低。不知不觉中，他们已经踏入了这个瑰丽精彩却又残酷万分的漫画世界……,119分钟,2015-10-03(日本), 日本, 日语,25718.0,7.7,19.5%,49.7%,27.8%,2.5%,0.4%,7791,96.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2253403387.jpg
226,十七岁 5月一号,2015,周格泰,袁琼琼,任贤齐/贾静雯/石知田/程予希/杨淇/郑暐达/邵雨薇/孙鹏/王道/应采灵/庹宗华/王宇婕/包小柏/黄嘉千/品冠,爱情,1983年夏日，17岁的林克铭（石知田 饰）和王蕾（程予希 饰）因为一场英文演讲比赛结识，懵懂的情感就此发芽。然而一次年少轻狂的意外，硬生生地将两人分离，也浇灭了初恋热血的悸动，甚至没有来得及告别，还没有开始就要说再见的初恋，就在这首Bee Gees的《First of May》中结束。,112分钟(中国大陆),2015-05-01(中国台湾)/2015-10-30(中国大陆), 中国台湾, 汉语普通话,11363.0,6.8,11.4%,31.9%,44.5%,10.1%,2.0%,3737,117.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2274092981.jpg
227,神探驾到 浮華宴,2015,黄百鸣/邱礼涛,黄子桓/约翰·博因顿·普里斯特利,古天乐/张翰/曾志伟/毛舜筠/柳岩/林家栋/周秀娜/吴千语/黄百鸣/甄子丹/陈慧琳,喜剧/爱情/悬疑/奇幻,社会上甚有地位的裘氏一族正准备迎接一场盛大的订婚派对，一位不速之客贾探员（古天乐 饰）却突然到访，并带来少女张小娟一尸两命的自杀命案，划破了裘家欢乐的气氛。裘家上至老爷（曾志伟 饰）太太（毛舜筠 饰）少爷（林家栋 饰）小姐（吴千语 饰），下至管家（罗兰 饰）均表示从不认识张小娟，岂料贾探员竟凭着死者的一本日记和一张照片，将裘家众人的华丽皮囊一一扯下，揭示出每人都跟死者有着莫大的关连！,92分钟,2015-02-06(中国大陆)/2015-02-19(中国香港), 中国香港 / 中国大陆, 汉语普通话 / 粤语,14286.0,4.4,3.4%,7.8%,26.0%,32.0%,30.9%,4287,64.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2221880001.jpg
